datetime,action,side,volume,price,layer,pnl
2023-10-25 17:00:00+00:00,fill,sell,0.01,1981.59,1.0,
2023-10-25 18:00:00+00:00,take_profit,sell,0.01,1982.99,,2.0
2023-10-25 20:00:00+00:00,take_profit,sell,0.01,1979.59,,2.0
2023-10-26 00:00:00+00:00,fill,sell,0.01,1984.26,1.0,
2023-10-26 01:00:00+00:00,fill,sell,0.01,1986.26,2.0,
2023-10-26 03:00:00+00:00,take_profit,sell,0.01,1984.26,,2.0
2023-10-26 03:00:00+00:00,fill,sell,0.01,1986.99,3.0,
2023-10-26 04:00:00+00:00,fill,sell,0.01,1988.99,4.0,
2023-10-26 04:00:00+00:00,fill,sell,0.01,1987.94,1.0,
2023-10-26 05:00:00+00:00,take_profit,sell,0.01,1984.99,,2.0
2023-10-26 05:00:00+00:00,take_profit,sell,0.01,1986.99,,2.0
2023-10-26 05:00:00+00:00,take_profit,sell,0.01,1985.94,,2.0
2023-10-26 07:00:00+00:00,fill,sell,0.01,1989.94,2.0,
2023-10-26 07:00:00+00:00,fill,sell,0.01,1989.03,1.0,
2023-10-26 08:00:00+00:00,fill,sell,0.01,1990.99,5.0,
2023-10-26 08:00:00+00:00,fill,sell,0.01,1991.94,3.0,
2023-10-26 09:00:00+00:00,take_profit,sell,0.01,1989.94,,2.0
2023-10-26 10:00:00+00:00,take_profit,sell,0.01,1987.94,,2.0
2023-10-26 10:00:00+00:00,take_profit,sell,0.01,1987.03,,2.0
2023-10-26 10:00:00+00:00,take_profit,sell,0.01,1988.99,,2.0
2023-10-26 12:00:00+00:00,take_profit,sell,0.01,1982.26,,2.0
2023-10-27 17:00:00+00:00,fill,sell,0.01,1995.03,4.0,
2023-10-27 17:00:00+00:00,fill,sell,0.01,1990.58,1.0,
2023-10-27 17:00:00+00:00,fill,sell,0.01,1992.58,2.0,
2023-10-27 17:00:00+00:00,fill,sell,0.01,1994.58,3.0,
2023-10-27 18:00:00+00:00,fill,sell,0.01,1998.58,5.0,
2023-10-30 06:00:00+00:00,take_profit,sell,0.01,1996.58,,2.0
2023-10-30 08:00:00+00:00,take_profit,sell,0.01,1993.03,,2.0
2023-10-30 08:00:00+00:00,take_profit,sell,0.01,1992.58,,2.0
2023-10-30 12:00:00+00:00,fill,sell,0.01,1999.51,1.0,
2023-10-30 13:00:00+00:00,take_profit,sell,0.01,1997.51,,2.0
2023-10-30 13:00:00+00:00,fill,sell,0.01,2001.51,2.0,
2023-10-30 14:00:00+00:00,take_profit,sell,0.01,1999.51,,2.0
2023-10-31 04:00:00+00:00,take_profit,sell,0.01,1990.58,,2.0
